Year,Area,Item,Area harvested,Production,Yield
2022,Tunisia,Other pulses n.e.c.,32417.0,27992.66,863.5
2022,Tunisia,"Other stimulant, spice and aromatic crops, n.e.c.",3396.0,3430.05,1010.0
2022,Tunisia,Other stone fruits,600.0,5600.0,9330.9
2022,Tunisia,"Other tropical fruits, n.e.c.",12572.0,105508.25,8392.5
2022,Tunisia,"Other vegetables, fresh n.e.c.",7706.0,116958.89,15178.2
2022,Tunisia,Peaches and nectarines,14326.0,156000.0,10889.2
2022,Tunisia,Pears,4615.0,22000.0,4767.5
2022,Tunisia,"Peas, dry",5931.0,5253.83,885.8
2022,Tunisia,"Peas, green",12641.0,53637.1,4243.0
2022,Tunisia,"Pistachios, in shell",27052.0,3254.9,120.3
2022,Tunisia,Plums and sloes,3417.0,20000.0,5853.9
2022,Tunisia,Pomelos and grapefruits,4787.0,102423.65,21395.8
2022,Tunisia,Potatoes,22706.0,400000.0,17616.8
2022,Tunisia,"Pumpkins, squash and gourds",3138.0,87022.94,27728.0
2022,Tunisia,"Pyrethrum, dried flowers",585.0,151.33,258.9
2022,Tunisia,Quinces,428.0,4106.04,9585.4
2022,Tunisia,Rape or colza seed,8429.0,6000.0,711.8
2022,Tunisia,"Seed cotton, unginned",2200.0,6117.03,2780.5
2022,Tunisia,Sorghum,2276.0,1228.13,539.6
2022,Tunisia,Spinach,623.0,7456.45,11968.0
2022,Tunisia,Strawberries,406.0,10078.18,24800.6
2022,Tunisia,Sugar beet,1724.0,93381.65,54167.4
2022,Tunisia,Sunflower seed,7567.0,6518.37,861.4
2022,Tunisia,"Tangerines, mandarins, clementines",9478.0,80700.0,8514.8
2022,Tunisia,Tomatoes,19250.0,1160000.0,60258.8
2022,Tunisia,Triticale,10000.0,23000.0,2300.0
2022,Tunisia,Unmanufactured tobacco,1605.0,2274.06,1417.2
2022,Tunisia,Vetches,108.0,250.71,2330.4
2022,Tunisia,Watermelons,4560.0,450000.0,98673.5
2022,Tunisia,Wheat,579000.0,1135000.0,1960.3
2022,Turkmenistan,"Almonds, in shell",1506.0,1038.42,689.3
2022,Turkmenistan,Apples,5935.0,65371.79,11015.0
2022,Turkmenistan,Apricots,2702.0,33754.47,12492.6
2022,Turkmenistan,Barley,89114.0,208165.55,2336.0
2022,Turkmenistan,"Beans, dry",1540.0,5700.0,3701.3
2022,Turkmenistan,Cabbages,3946.0,64116.47,16250.3
2022,Turkmenistan,Carrots and turnips,2168.0,72812.62,33592.4
2022,Turkmenistan,Cucumbers and gherkins,1452.0,35017.42,24112.9
2022,Turkmenistan,Grapes,19749.0,329647.65,16691.8
2022,Turkmenistan,Green garlic,315.0,3230.2,10266.7
2022,Turkmenistan,Maize (corn),4432.0,11628.69,2623.6
2022,Turkmenistan,"Onions and shallots, dry (excluding dehydrated)",3294.0,89540.79,27184.9
2022,Turkmenistan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",408.0,569.36,1395.2
2022,Turkmenistan,"Other vegetables, fresh n.e.c.",1549.0,59520.18,38420.7
2022,Turkmenistan,Peaches and nectarines,2068.0,30314.67,14660.9
2022,Turkmenistan,"Peas, dry",9944.0,17800.0,1790.0
2022,Turkmenistan,Plums and sloes,1815.0,33993.0,18726.7
2022,Turkmenistan,Potatoes,53173.0,698748.99,13141.1
2022,Turkmenistan,Rice,19379.0,86285.0,4452.5
2022,Turkmenistan,"Seed cotton, unginned",580000.0,1201421.3,2071.4
2022,Turkmenistan,Sugar beet,17900.0,143184.42,7999.1
2022,Turkmenistan,Tomatoes,10068.0,347292.41,34494.6
2022,Turkmenistan,Unmanufactured tobacco,1546.0,3301.34,2135.5
2022,Turkmenistan,Watermelons,27738.0,581272.08,20955.6
2022,Turkmenistan,Wheat,709338.0,1250000.0,1762.2
2022,Tuvalu,Bananas,16.0,293.68,18044.1
2022,Tuvalu,"Coconuts, in shell",2510.0,2400.0,956.2
2022,Tuvalu,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",21.0,146.04,7080.0
2022,Tuvalu,"Other tropical fruits, n.e.c.",87.0,610.25,7050.2
2022,Tuvalu,"Other vegetables, fresh n.e.c.",84.0,624.42,7415.3
2022,T�rkiye,"Almonds, in shell",63266.0,190000.0,3003.2
2022,T�rkiye,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",68686.0,346905.0,5050.6
2022,T�rkiye,Apples,170941.0,4817500.0,28182.2
2022,T�rkiye,Apricots,141851.0,803000.0,5660.9
2022,T�rkiye,Artichokes,2870.0,40815.0,14221.3
2022,T�rkiye,Asparagus,156.0,1342.0,8602.6
2022,T�rkiye,Avocados,3619.0,40181.0,11102.8
2022,T�rkiye,Bananas,14203.0,997244.0,70213.6
2022,T�rkiye,Barley,3188524.0,8500000.0,2665.8
2022,T�rkiye,"Beans, dry",97049.0,270000.0,2782.1
2022,T�rkiye,"Broad beans and horse beans, dry",2581.0,6686.0,2590.5
2022,T�rkiye,"Broad beans and horse beans, green",4505.0,38163.0,8471.3
2022,T�rkiye,Cabbages,21784.0,964296.0,44266.3
2022,T�rkiye,Canary seed,1863.0,4848.0,2602.3
2022,T�rkiye,Cantaloupes and other melons,62724.0,1587230.0,25305.0
2022,T�rkiye,Carrots and turnips,13657.0,790983.0,57917.8
2022,T�rkiye,Cauliflowers and broccoli,13544.0,346649.0,25594.3
2022,T�rkiye,Cherries,80482.0,656041.0,8151.4
2022,T�rkiye,"Chestnuts, in shell",13940.0,80200.0,5753.2
2022,T�rkiye,"Chick peas, dry",456480.0,580000.0,1270.6
2022,T�rkiye,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",6648.0,15656.23,2355.1
2022,T�rkiye,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",76398.0,3018775.0,39513.8
2022,T�rkiye,Cranberries,175.0,13750.0,78571.4
2022,T�rkiye,Cucumbers and gherkins,35333.0,1938545.0,54865.0
2022,T�rkiye,Dates,4713.0,97560.0,20698.9
2022,T�rkiye,Eggplants (aubergines),16675.0,781242.0,46851.1
2022,T�rkiye,Figs,57247.0,350000.0,6113.9
2022,T�rkiye,"Flax, raw or retted",9.0,6.0,666.7
2022,T�rkiye,Grapes,384537.0,4165000.0,10831.2
2022,T�rkiye,Green garlic,2467.0,47487.0,19248.9
2022,T�rkiye,"Groundnuts, excluding shelled",45701.0,186340.0,4077.4
2022,T�rkiye,"Hazelnuts, in shell",744047.0,765000.0,1028.2
2022,T�rkiye,Hempseed,194.0,159.0,819.6
2022,T�rkiye,Kiwi fruit,4219.0,100772.0,23885.3
2022,T�rkiye,Leeks and other alliaceous vegetables,5396.0,168710.0,31265.8
2022,T�rkiye,Lemons and limes,55426.0,1323000.0,23869.7
2022,T�rkiye,"Lentils, dry",342577.0,445000.0,1299.0
2022,T�rkiye,Lettuce and chicory,21664.0,561990.0,25941.2
2022,T�rkiye,Linseed,10.0,8.0,800.0
2022,T�rkiye,Locust beans (carobs),1698.0,25106.0,14785.6
2022,T�rkiye,Maize (corn),911499.0,8500000.0,9325.3
2022,T�rkiye,Millet,1229.0,4168.0,3391.4
2022,T�rkiye,Oats,137251.0,365000.0,2659.4
2022,T�rkiye,Okra,4554.0,30484.0,6693.9
2022,T�rkiye,Olives,901126.0,2976000.0,3302.5
2022,T�rkiye,"Onions and shallots, dry (excluding dehydrated)",57630.0,2350000.0,40777.4
2022,T�rkiye,"Onions and shallots, green",6775.0,124631.0,18395.7
2022,T�rkiye,Oranges,49536.0,1322000.0,26687.7
2022,T�rkiye,"Other beans, green",38719.0,519713.0,13422.7
2022,T�rkiye,Other berries and fruits of the genus vaccinium n.e.c.,2775.0,82928.0,29884.0
2022,T�rkiye,"Other citrus fruit, n.e.c.",250.0,2808.0,11228.8
2022,T�rkiye,"Other fruits, n.e.c.",36895.0,820083.0,22227.5
2022,T�rkiye,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1149.0,2988.97,2600.6
2022,T�rkiye,Other pulses n.e.c.,3657.0,4261.0,1165.2
2022,T�rkiye,"Other stimulant, spice and aromatic crops, n.e.c.",51062.0,289589.88,5671.3
2022,T�rkiye,Other stone fruits,477.0,19901.0,41721.2
2022,T�rkiye,"Other vegetables, fresh n.e.c.",39791.0,647048.0,16261.2
2022,T�rkiye,Peaches and nectarines,53532.0,1008185.0,18833.3
2022,T�rkiye,Pears,23706.0,551086.0,23246.7
2022,T�rkiye,"Peas, dry",887.0,2392.0,2696.7
2022,T�rkiye,"Peas, green",12433.0,120455.0,9688.3
2022,T�rkiye,"Pistachios, in shell",408709.0,239289.0,585.5
2022,T�rkiye,Plums and sloes,21690.0,348750.0,16078.8
2022,T�rkiye,Pomelos and grapefruits,4982.0,198000.0,39743.1
2022,T�rkiye,Poppy seed,26501.0,12240.0,461.9
2022,T�rkiye,Potatoes,139072.0,5200000.0,37390.7
2022,T�rkiye,"Pumpkins, squash and gourds",91839.0,744300.0,8104.4
2022,T�rkiye,Quinces,8065.0,197503.0,24488.9
2022,T�rkiye,Rape or colza seed,41081.0,150000.0,3651.3
2022,T�rkiye,Rice,120511.0,950000.0,7883.1
2022,T�rkiye,Rye,97839.0,273000.0,2790.3
2022,T�rkiye,Safflower seed,26234.0,30000.0,1143.6
2022,T�rkiye,"Seed cotton, unginned",573223.0,2750000.0,4797.4
2022,T�rkiye,Sesame seed,24285.0,17366.0,715.1
2022,T�rkiye,Sorghum,6.0,17.0,2833.3
2022,T�rkiye,Sour cherries,19344.0,176770.0,9138.2
2022,T�rkiye,Soya beans,38009.0,155000.0,4078.0
2022,T�rkiye,Spinach,15364.0,230071.0,14974.7
2022,T�rkiye,Strawberries,22272.0,728112.0,32691.8
2022,T�rkiye,String beans,6826.0,75961.0,11128.2
2022,T�rkiye,Sugar beet,295405.0,19253962.0,65178.1
2022,T�rkiye,Sunflower seed,979691.0,2550000.0,2602.9
2022,T�rkiye,"Tangerines, mandarins, clementines",67854.0,1865000.0,27485.5
2022,T�rkiye,Tea leaves,79129.0,1269546.0,16044.0
2022,T�rkiye,Tomatoes,158719.0,13000000.0,81905.8
2022,T�rkiye,Triticale,99630.0,320000.0,3211.9
2022,T�rkiye,"True hemp, raw or retted",1.0,1.0,1000.0
2022,T�rkiye,Unmanufactured tobacco,94230.0,87725.0,931.0
2022,T�rkiye,"Vanilla, raw",1911.0,383.12,200.4
2022,T�rkiye,Vetches,1448.0,2307.0,1593.2
2022,T�rkiye,"Walnuts, in shell",166495.0,335000.0,2012.1
2022,T�rkiye,Watermelons,69021.0,3394783.0,49184.8
2022,T�rkiye,Wheat,6601834.0,19750000.0,2991.6
2022,Uganda,"Beans, dry",1034000.0,827000.0,799.8
2022,Uganda,"Cassava, fresh",1254293.0,2142564.28,1708.2
2022,Uganda,Castor oil seeds,3000.0,1000.0,333.3
2022,Uganda,"Chick peas, dry",9147.0,5613.27,613.7
2022,Uganda,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",3159.0,3184.96,1008.1
2022,Uganda,Cocoa beans,68107.0,35000.0,513.9
2022,Uganda,"Coffee, green",611880.0,338000.0,552.4
2022,Uganda,"Cow peas, dry",26060.0,12437.52,477.3
2022,Uganda,"Ginger, raw",412.0,1400.0,3395.3
2022,Uganda,"Groundnuts, excluding shelled",464000.0,272000.0,586.2
2022,Uganda,Maize (corn),2154000.0,4738000.0,2199.6
2022,Uganda,Millet,95238.0,129000.0,1354.5
2022,Uganda,"Onions and shallots, dry (excluding dehydrated)",81601.0,331338.34,4060.5
2022,Uganda,"Other fruits, n.e.c.",7939.0,52600.51,6625.7
2022,Uganda,"Other oil seeds, n.e.c.",54541.0,48194.66,883.6
2022,Uganda,"Other vegetables, fresh n.e.c.",152832.0,999245.24,6538.2
2022,Uganda,"Peas, dry",25310.0,12665.88,500.4
2022,Uganda,"Pepper (Piper spp.), raw",1731.0,2193.73,1267.5
2022,Uganda,"Pigeon peas, dry",39822.0,13484.59,338.6
2022,Uganda,Pineapples,1070.0,9083.22,8487.9
2022,Uganda,Plantains and cooking bananas,2504616.0,11230000.0,4483.7
2022,Uganda,Potatoes,56538.0,434000.0,7676.2
2022,Uganda,Rice,231000.0,347000.0,1502.2
2022,Uganda,"Seed cotton, unginned",99000.0,135000.0,1363.6
2022,Uganda,Sesame seed,215000.0,138000.0,641.9
2022,Uganda,"Sisal, raw",2.0,4.41,2098.3
2022,Uganda,Sorghum,318000.0,286000.0,899.4
2022,Uganda,Soya beans,215000.0,172000.0,800.0
2022,Uganda,Sugar cane,90560.0,6218982.24,68672.5
2022,Uganda,Sunflower seed,283000.0,290000.0,1024.7
2022,Uganda,Sweet potatoes,309000.0,1543000.0,4993.5
2022,Uganda,Tea leaves,45000.0,406000.0,9022.2
2022,Uganda,Tomatoes,6606.0,38441.74,5818.9
2022,Uganda,Unmanufactured tobacco,23075.0,32488.66,1408.0
2022,Uganda,"Vanilla, raw",365.0,184.78,505.7
2022,Uganda,Wheat,15000.0,25000.0,1666.7
2022,Ukraine,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2700.0,2870.0,1063.0
2022,Ukraine,Apples,76900.0,1129120.0,14683.0
2022,Ukraine,Apricots,6000.0,49710.0,8285.0
2022,Ukraine,Barley,1740200.0,5608170.0,3222.7
2022,Ukraine,"Beans, dry",37000.0,58870.0,1591.1
2022,Ukraine,Blueberries,100.0,150.0,1500.0
2022,Ukraine,"Broad beans and horse beans, dry",2300.0,4130.0,1795.7
2022,Ukraine,"Broad beans and horse beans, green",65.0,436.83,6745.5
2022,Ukraine,Buckwheat,121000.0,147690.0,1220.6
2022,Ukraine,Cabbages,59300.0,1533450.0,25859.2
2022,Ukraine,Cantaloupes and other melons,11200.0,67820.0,6055.4
2022,Ukraine,Carrots and turnips,38200.0,748930.0,19605.5
2022,Ukraine,Cauliflowers and broccoli,800.0,9120.0,11400.0
2022,Ukraine,Cereals n.e.c.,3783.0,6049.87,1599.0
2022,Ukraine,Cherries,7000.0,58180.0,8311.4
2022,Ukraine,"Chestnuts, in shell",83.0,226.29,2730.9
2022,Ukraine,Chicory roots,252.0,6214.19,24700.9
2022,Ukraine,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",11000.0,116710.0,10610.0
2022,Ukraine,Cranberries,190.0,420.74,2210.8
2022,Ukraine,Cucumbers and gherkins,45100.0,825590.0,18305.8
2022,Ukraine,Currants,3500.0,24690.0,7054.3
2022,Ukraine,Eggplants (aubergines),2200.0,30350.0,13795.5
2022,Ukraine,"Flax, raw or retted",243.0,142.69,587.0
2022,Ukraine,Gooseberries,500.0,7590.0,15180.0
2022,Ukraine,Grapes,29000.0,257880.0,8892.4
2022,Ukraine,Green corn (maize),3500.0,48610.0,13888.6
2022,Ukraine,Green garlic,20500.0,188980.0,9218.5
2022,Ukraine,"Hazelnuts, in shell",300.0,210.0,700.0
2022,Ukraine,Hempseed,1156.0,581.0,502.6
2022,Ukraine,Hop cones,200.0,250.0,1250.0
2022,Ukraine,"Lentils, dry",2800.0,2620.0,935.7
2022,Ukraine,Lettuce and chicory,100.0,1530.0,15300.0
2022,Ukraine,Linseed,32300.0,27480.0,850.8
2022,Ukraine,Locust beans (carobs),95.0,195.68,2049.7
2022,Ukraine,Lupins,1400.0,1620.0,1157.1
2022,Ukraine,Maize (corn),4124500.0,26186930.0,6349.1
2022,Ukraine,Millet,49100.0,90580.0,1844.8
2022,Ukraine,Mixed grain,3900.0,3860.0,989.7
2022,Ukraine,Mustard seed,18500.0,14170.0,765.9
2022,Ukraine,Oats,153500.0,378510.0,2465.9
2022,Ukraine,"Onions and shallots, dry (excluding dehydrated)",44200.0,809760.0,18320.4
2022,Ukraine,"Onions and shallots, green",2000.0,24670.0,12335.0
2022,Ukraine,"Other beans, green",141.0,2713.46,19302.6
2022,Ukraine,Other berries and fruits of the genus vaccinium n.e.c.,2200.0,2990.0,1359.1
2022,Ukraine,"Other fruits, n.e.c.",304.0,1171.93,3860.4
2022,Ukraine,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",40.0,13.82,347.2
2022,Ukraine,"Other oil seeds, n.e.c.",22301.0,21683.86,972.3
2022,Ukraine,Other pome fruits,100.0,700.0,7000.0
2022,Ukraine,Other pulses n.e.c.,3400.0,4370.0,1285.3
2022,Ukraine,Other stone fruits,1400.0,13000.0,9285.7
2022,Ukraine,"Other vegetables, fresh n.e.c.",41000.0,804320.0,19617.6
2022,Ukraine,Peaches and nectarines,1500.0,12800.0,8533.3
2022,Ukraine,Pears,11100.0,146060.0,13158.6
2022,Ukraine,"Peas, dry",125700.0,259660.0,2065.7
2022,Ukraine,"Peas, green",3600.0,15850.0,4402.8
2022,Ukraine,Plums and sloes,16700.0,168610.0,10096.4
2022,Ukraine,Potatoes,1204300.0,20899210.0,17353.8
2022,Ukraine,"Pumpkins, squash and gourds",51900.0,1097780.0,21151.8
2022,Ukraine,Quinces,500.0,5790.0,11580.0
2022,Ukraine,Rape or colza seed,1156200.0,3317980.0,2869.7
2022,Ukraine,Raspberries,4800.0,33570.0,6993.8
2022,Ukraine,Rice,700.0,3090.0,4414.3
2022,Ukraine,Rye,101500.0,314030.0,3093.9
2022,Ukraine,Safflower seed,210.0,108.37,514.8
2022,Ukraine,Sorghum,15200.0,40310.0,2652.0
2022,Ukraine,Sour cherries,18700.0,180240.0,9638.5
2022,Ukraine,Soya beans,1527200.0,3443800.0,2255.0
2022,Ukraine,Spinach,30.0,220.0,7333.3
2022,Ukraine,Strawberries,7000.0,54720.0,7817.1
2022,Ukraine,Sugar beet,183800.0,9941460.0,54088.5
2022,Ukraine,Sunflower seed,5238000.0,11328740.0,2162.8
2022,Ukraine,Tomatoes,51500.0,1257470.0,24416.9
2022,Ukraine,Triticale,7700.0,27130.0,3523.4
2022,Ukraine,"True hemp, raw or retted",1473.0,715.43,485.8
2022,Ukraine,Unmanufactured tobacco,700.0,1580.0,2257.1
2022,Ukraine,Vetches,1500.0,2900.0,1933.3
2022,Ukraine,"Walnuts, in shell",12900.0,107660.0,8345.7
2022,Ukraine,Watermelons,22800.0,204500.0,8969.3
2022,Ukraine,Wheat,5281500.0,20729240.0,3924.9
2022,United Arab Emirates,"Almonds, in shell",19.0,136.0,7157.9
2022,United Arab Emirates,Bananas,5.0,259.0,51800.0
2022,United Arab Emirates,Cabbages,550.0,30673.0,55769.1
2022,United Arab Emirates,Cantaloupes and other melons,117.0,4131.0,35307.7
2022,United Arab Emirates,Carrots and turnips,8.0,151.0,18875.0
2022,United Arab Emirates,Cauliflowers and broccoli,375.0,13954.0,37210.7
2022,United Arab Emirates,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",211.0,8967.0,42497.6
2022,United Arab Emirates,Cucumbers and gherkins,746.0,105788.0,141807.0
2022,United Arab Emirates,Dates,40687.0,351426.0,8637.3
2022,United Arab Emirates,Eggplants (aubergines),587.0,20814.0,35458.3
2022,United Arab Emirates,Figs,55.0,448.0,8145.5
2022,United Arab Emirates,Grapes,14.0,35.02,2506.5
2022,United Arab Emirates,Lemons and limes,155.0,7000.0,45161.3
2022,United Arab Emirates,Lettuce and chicory,38.0,361.0,9500.0
2022,United Arab Emirates,Maize (corn),1052.0,21429.0,20369.8
2022,United Arab Emirates,"Mangoes, guavas and mangosteens",137.0,4540.0,33138.7
2022,United Arab Emirates,Okra,146.0,831.0,5691.8
2022,United Arab Emirates,"Onions and shallots, green",250.0,7499.0,29996.0
2022,United Arab Emirates,"Other beans, green",93.0,1245.98,13351.8
2022,United Arab Emirates,"Other citrus fruit, n.e.c.",202.0,3824.09,18969.7
2022,United Arab Emirates,"Other fruits, n.e.c.",74.0,1914.0,25864.9
2022,United Arab Emirates,"Other vegetables, fresh n.e.c.",907.0,21825.0,24062.8
2022,United Arab Emirates,Potatoes,50.0,1291.0,25820.0
2022,United Arab Emirates,"Pumpkins, squash and gourds",969.0,23185.0,23926.7
2022,United Arab Emirates,Spinach,91.0,2544.93,28017.8
2022,United Arab Emirates,Tomatoes,878.0,77914.0,88740.3
2022,United Arab Emirates,Unmanufactured tobacco,16.0,249.66,16103.8
2022,United Arab Emirates,Watermelons,86.0,2622.0,30488.4
2022,United Kingdom of Great Britain and Northern Ireland,Apples,14677.0,470123.78,32030.3
2022,United Kingdom of Great Britain and Northern Ireland,Asparagus,2022.0,4044.87,2000.0
2022,United Kingdom of Great Britain and Northern Ireland,Barley,1104000.0,7385000.0,6689.3
2022,United Kingdom of Great Britain and Northern Ireland,"Broad beans and horse beans, dry",211759.0,635277.0,3000.0
2022,United Kingdom of Great Britain and Northern Ireland,"Broad beans and horse beans, green",7069.0,31185.19,4411.8
2022,United Kingdom of Great Britain and Northern Ireland,Cabbages,7239.0,177265.13,24487.1
2022,United Kingdom of Great Britain and Northern Ireland,Carrots and turnips,13803.0,872581.09,63218.8
2022,United Kingdom of Great Britain and Northern Ireland,Cauliflowers and broccoli,16392.0,143270.1,8740.2
2022,United Kingdom of Great Britain and Northern Ireland,Cherries,759.0,3817.48,5029.6
2022,United Kingdom of Great Britain and Northern Ireland,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",79.0,17347.0,220000.0
2022,United Kingdom of Great Britain and Northern Ireland,Cucumbers and gherkins,86.0,42750.0,500000.0
2022,United Kingdom of Great Britain and Northern Ireland,Currants,2865.0,14878.26,5193.3
2022,United Kingdom of Great Britain and Northern Ireland,"Flax, raw or retted",9942.0,14472.05,1455.6
2022,United Kingdom of Great Britain and Northern Ireland,Gooseberries,269.0,2300.04,8537.8
2022,United Kingdom of Great Britain and Northern Ireland,Grapes,457.0,513.4,1124.6
2022,United Kingdom of Great Britain and Northern Ireland,Hop cones,800.0,1120.44,1400.5
2022,United Kingdom of Great Britain and Northern Ireland,Leeks and other alliaceous vegetables,2097.0,41801.67,19933.3
2022,United Kingdom of Great Britain and Northern Ireland,Lettuce and chicory,4149.0,97612.25,23525.0
2022,United Kingdom of Great Britain and Northern Ireland,Linseed,27705.0,48484.0,1750.0
2022,United Kingdom of Great Britain and Northern Ireland,Mixed grain,8851.0,42471.0,4798.4
2022,United Kingdom of Great Britain and Northern Ireland,Oats,174000.0,1107000.0,6362.1
2022,United Kingdom of Great Britain and Northern Ireland,"Onions and shallots, dry (excluding dehydrated)",8595.0,293154.9,34105.9
2022,United Kingdom of Great Britain and Northern Ireland,"Onions and shallots, green",1471.0,14596.27,9925.0
2022,United Kingdom of Great Britain and Northern Ireland,"Other beans, green",3801.0,20423.5,5373.6
2022,United Kingdom of Great Britain and Northern Ireland,Other berries and fruits of the genus vaccinium n.e.c.,1406.0,10220.99,7271.9
2022,United Kingdom of Great Britain and Northern Ireland,Other pulses n.e.c.,93255.0,273125.22,2928.8
2022,United Kingdom of Great Britain and Northern Ireland,"Other vegetables, fresh n.e.c.",12603.0,297717.59,23623.6
2022,United Kingdom of Great Britain and Northern Ireland,Pears,1477.0,17871.7,12100.0
2022,United Kingdom of Great Britain and Northern Ireland,"Peas, dry",57246.0,160289.0,2800.0
2022,United Kingdom of Great Britain and Northern Ireland,"Peas, green",37455.0,155293.07,4146.2
2022,United Kingdom of Great Britain and Northern Ireland,Plums and sloes,420.0,6300.0,15000.0
2022,United Kingdom of Great Britain and Northern Ireland,Potatoes,126422.0,5062283.0,40042.7
2022,United Kingdom of Great Britain and Northern Ireland,Rape or colza seed,364801.0,1361375.1,3731.8
2022,United Kingdom of Great Britain and Northern Ireland,Raspberries,1312.0,16342.99,12459.4
2022,United Kingdom of Great Britain and Northern Ireland,Rye,49144.0,242207.0,4928.5
2022,United Kingdom of Great Britain and Northern Ireland,Strawberries,4681.0,119143.36,25454.9
2022,United Kingdom of Great Britain and Northern Ireland,Sugar beet,87294.0,5574419.0,63858.0
2022,United Kingdom of Great Britain and Northern Ireland,Tomatoes,183.0,68325.5,374386.3
2022,United Kingdom of Great Britain and Northern Ireland,Triticale,10718.0,45633.0,4257.6
2022,United Kingdom of Great Britain and Northern Ireland,Wheat,1809000.0,15540000.0,8590.4
2022,United Republic of Tanzania,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1357.0,1344.52,990.6
2022,United Republic of Tanzania,Bananas,352963.0,3614194.09,10239.6
2022,United Republic of Tanzania,Barley,6303.0,11975.02,1899.9
2022,United Republic of Tanzania,"Beans, dry",943690.0,1269000.0,1344.7
2022,United Republic of Tanzania,"Broad beans and horse beans, green",1666.0,6787.6,4074.7
2022,United Republic of Tanzania,Buckwheat,21225.0,22247.65,1048.2
2022,United Republic of Tanzania,Cabbages,7389.0,85279.34,11540.6
2022,United Republic of Tanzania,Carrots and turnips,483.0,1396.08,2890.1
2022,United Republic of Tanzania,"Cashew nuts, in shell",790658.0,240158.0,303.7
2022,United Republic of Tanzania,"Cassava, fresh",978808.0,6305487.15,6442.0
2022,United Republic of Tanzania,Castor oil seeds,7000.0,3000.0,428.6
2022,United Republic of Tanzania,Cereals n.e.c.,54252.0,57974.02,1068.6
2022,United Republic of Tanzania,"Chick peas, dry",21010.0,18727.0,891.3
2022,United Republic of Tanzania,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",3031.0,6786.58,2239.2
2022,United Republic of Tanzania,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",592.0,15816.26,26711.5
2022,United Republic of Tanzania,"Cloves (whole stems), raw",7125.0,8562.41,1201.7
2022,United Republic of Tanzania,Cocoa beans,16740.0,12000.0,716.9
2022,United Republic of Tanzania,"Coconuts, in shell",87709.0,480000.0,5472.6
2022,United Republic of Tanzania,"Coffee, green",256707.0,66837.0,260.4
2022,United Republic of Tanzania,"Cow peas, dry",197623.0,204995.0,1037.3
2022,United Republic of Tanzania,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",977.0,2182.09,2233.5
2022,United Republic of Tanzania,"Ginger, raw",210.0,1157.34,5516.4
2022,United Republic of Tanzania,Grapes,2407.0,15513.0,6444.7
2022,United Republic of Tanzania,Green corn (maize),14458.0,52851.77,3655.6
2022,United Republic of Tanzania,Green garlic,1764.0,6222.81,3527.5
2022,United Republic of Tanzania,"Groundnuts, excluding shelled",1020000.0,936799.0,918.4
2022,United Republic of Tanzania,Lemons and limes,2136.0,10349.21,4846.1
2022,United Republic of Tanzania,Maize (corn),4000000.0,6537000.0,1634.3
2022,United Republic of Tanzania,"Mangoes, guavas and mangosteens",33083.0,444789.0,13444.8
2022,United Republic of Tanzania,Millet,300000.0,335000.0,1116.7
2022,United Republic of Tanzania,"Nutmeg, mace, cardamoms, raw",1712.0,800.66,467.6
2022,United Republic of Tanzania,Oil palm fruit,5627.0,78237.73,13904.0
2022,United Republic of Tanzania,Okra,9935.0,43979.66,4426.6
2022,United Republic of Tanzania,"Onions and shallots, dry (excluding dehydrated)",43149.0,454221.1,10526.7
2022,United Republic of Tanzania,Oranges,25570.0,350974.0,13726.0
2022,United Republic of Tanzania,"Other beans, green",1073.0,5305.64,4942.6
2022,United Republic of Tanzania,"Other citrus fruit, n.e.c.",14094.0,48145.95,3416.0
2022,United Republic of Tanzania,"Other fibre crops, raw, n.e.c.",1607.0,8013.94,4987.0
2022,United Republic of Tanzania,"Other fruits, n.e.c.",31931.0,202616.38,6345.5
2022,United Republic of Tanzania,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",6278.0,29484.12,4696.2
2022,United Republic of Tanzania,"Other oil seeds, n.e.c.",43254.0,49066.8,1134.4
2022,United Republic of Tanzania,Other pulses n.e.c.,58538.0,61068.39,1043.2
2022,United Republic of Tanzania,"Other tropical fruits, n.e.c.",19851.0,50816.55,2559.9
2022,United Republic of Tanzania,"Other vegetables, fresh n.e.c.",333382.0,1941336.72,5823.2
2022,United Republic of Tanzania,Pears,688.0,5181.19,7529.4
2022,United Republic of Tanzania,"Peas, dry",51072.0,31088.23,608.7
